epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
14,8,177,1.59633207,1.13054633
14,8,177,1.59633207,1.13054633
14,9,178,1.42829239,1.52860656
14,9,178,1.42829239,1.52860656
14,9,178,1.42829239,1.52860656
14,9,178,1.42829239,1.52860656
14,10,179,1.31159997,1.65221198
14,10,179,1.31159997,1.65221198
14,10,179,1.31159997,1.65221198
14,10,179,1.31159997,1.65221198
14,11,180,1.05386615,1.62229712
14,11,180,1.05386615,1.62229712
14,11,180,1.05386615,1.62229712
14,11,180,1.05386615,1.62229712
14,12,181,3.02868080,1.68375428
14,12,181,3.02868080,1.68375428
14,12,181,3.02868080,1.68375428
14,12,181,3.02868080,1.68375428
14,13,182,2.45008492,1.85450485
14,13,182,2.45008492,1.85450485
14,13,182,2.45008492,1.85450485
14,13,182,2.45008492,1.85450485
15,1,183,-1.21316266,1.32621384
15,1,183,-1.21316266,1.32621384
15,1,183,-1.21316266,1.32621384
15,1,183,-1.21316266,1.32621384
15,2,184,2.93233776,1.65036139
15,2,184,2.93233776,1.65036139
15,2,184,2.93233776,1.65036139
15,2,184,2.93233776,1.65036139
15,3,185,1.27093625,1.69377542
15,3,185,1.27093625,1.69377542
15,3,185,1.27093625,1.69377542
15,3,185,1.27093625,1.69377542
15,4,186,1.94094932,1.47622912
15,4,186,1.94094932,1.47622912
15,4,186,1.94094932,1.47622912
15,4,186,1.94094932,1.47622912
15,5,187,1.21555412,1.22932296
15,5,187,1.21555412,1.22932296
15,5,187,1.21555412,1.22932296
15,5,187,1.21555412,1.22932296
15,6,188,1.67991960,1.80793941
15,6,188,1.67991960,1.80793941
15,6,188,1.67991960,1.80793941
15,6,188,1.67991960,1.80793941
15,7,189,1.19290614,1.46005309
15,7,189,1.19290614,1.46005309
15,7,189,1.19290614,1.46005309
15,7,189,1.19290614,1.46005309
15,8,190,0.41490877,1.28884759
15,8,190,0.41490877,1.28884759
15,8,190,0.41490877,1.28884759
15,8,190,0.41490877,1.28884759
15,9,191,1.89015007,1.27868774
15,9,191,1.89015007,1.27868774
15,9,191,1.89015007,1.27868774
15,9,191,1.89015007,1.27868774
15,10,192,2.30754042,1.49708500
15,10,192,2.30754042,1.49708500
15,10,192,2.30754042,1.49708500
