epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
9,9,113,0.02218843,0.84468782
9,9,113,0.02218843,0.84468782
9,10,114,1.60380006,0.77340782
9,10,114,1.60380006,0.77340782
9,10,114,1.60380006,0.77340782
9,10,114,1.60380006,0.77340782
9,11,115,1.85754943,0.75188029
9,11,115,1.85754943,0.75188029
9,11,115,1.85754943,0.75188029
9,11,115,1.85754943,0.75188029
9,12,116,2.83021212,1.48599253
9,13,117,2.69282484,1.80131497
9,12,116,2.83021212,1.48599253
9,12,116,2.83021212,1.48599253
9,12,116,2.83021212,1.48599253
9,13,117,2.69282484,1.80131497
9,13,117,2.69282484,1.80131497
9,13,117,2.69282484,1.80131497
10,1,118,1.10762429,2.01840215
10,1,118,1.10762429,2.01840215
10,1,118,1.10762429,2.01840215
10,1,118,1.10762429,2.01840215
10,2,119,2.71017456,2.23967705
10,2,119,2.71017456,2.23967705
10,2,119,2.71017456,2.23967705
10,2,119,2.71017456,2.23967705
10,3,120,1.00966406,2.07009997
10,3,120,1.00966406,2.07009997
10,3,120,1.00966406,2.07009997
10,3,120,1.00966406,2.07009997
10,4,121,0.87608808,1.67927517
10,4,121,0.87608808,1.67927517
10,4,121,0.87608808,1.67927517
10,4,121,0.87608808,1.67927517
10,5,122,1.33781195,1.40827259
10,5,122,1.33781195,1.40827259
10,5,122,1.33781195,1.40827259
10,5,122,1.33781195,1.40827259
10,6,123,0.51101327,1.28895038
10,6,123,0.51101327,1.28895038
10,6,123,0.51101327,1.28895038
10,6,123,0.51101327,1.28895038
10,7,124,0.63105083,0.87312564
10,7,124,0.63105083,0.87312564
10,7,124,0.63105083,0.87312564
10,7,124,0.63105083,0.87312564
10,8,125,3.30183601,1.33156003
10,8,125,3.30183601,1.33156003
10,8,125,3.30183601,1.33156003
10,8,125,3.30183601,1.33156003
10,9,126,0.16920352,1.19018312
10,9,126,0.16920352,1.19018312
10,9,126,0.16920352,1.19018312
10,9,126,0.16920352,1.19018312
10,10,127,2.21513748,1.36564822
10,10,127,2.21513748,1.36564822
10,10,127,2.21513748,1.36564822
10,10,127,2.21513748,1.36564822
10,11,128,2.72486377,1.80841832
10,11,128,2.72486377,1.80841832
10,11,128,2.72486377,1.80841832
10,11,128,2.72486377,1.80841832
10,12,129,0.63472617,1.80915339
10,12,129,0.63472617,1.80915339
10,13,130,2.46277356,1.64134090
10,12,129,0.63472617,1.80915339
10,12,129,0.63472617,1.80915339
10,13,130,2.46277356,1.64134090
10,13,130,2.46277356,1.64134090
10,13,130,2.46277356,1.64134090
11,1,131,2.20653677,2.04880755
11,1,131,2.20653677,2.04880755
11,1,131,2.20653677,2.04880755
11,1,131,2.20653677,2.04880755
11,2,132,3.94273710,2.39432747
11,2,132,3.94273710,2.39432747
11,2,132,3.94273710,2.39432747
11,2,132,3.94273710,2.39432747
11,3,133,2.22504973,2.29436467
11,3,133,2.22504973,2.29436467
11,3,133,2.22504973,2.29436467
11,3,133,2.22504973,2.29436467
11,4,134,1.26332664,2.42008476
11,4,134,1.26332664,2.42008476
11,4,134,1.26332664,2.42008476
11,4,134,1.26332664,2.42008476
11,5,135,1.01703942,2.13093793
11,5,135,1.01703942,2.13093793
11,5,135,1.01703942,2.13093793
11,5,135,1.01703942,2.13093793
11,6,136,-1.80824745,1.32798109
11,6,136,-1.80824745,1.32798109
11,6,136,-1.80824745,1.32798109
11,6,136,-1.80824745,1.32798109
11,7,137,1.23876214,0.78718610
11,7,137,1.23876214,0.78718610
11,7,137,1.23876214,0.78718610
11,7,137,1.23876214,0.78718610
11,8,138,0.85143721,0.51246359
11,8,138,0.85143721,0.51246359
11,8,138,0.85143721,0.51246359
11,8,138,0.85143721,0.51246359
11,9,139,0.10033649,0.27986556
11,9,139,0.10033649,0.27986556
11,9,139,0.10033649,0.27986556
11,9,139,0.10033649,0.27986556
11,10,140,2.58762503,0.59398268
11,10,140,2.58762503,0.59398268
11,10,140,2.58762503,0.59398268
11,10,140,2.58762503,0.59398268
11,11,141,1.10757482,1.17714714
11,11,141,1.10757482,1.17714714
11,11,141,1.10757482,1.17714714
11,11,141,1.10757482,1.17714714
11,12,142,-0.99613798,0.73016711
11,13,143,-0.25727624,0.50842443
11,12,142,-0.99613798,0.73016711
11,12,142,-0.99613798,0.73016711
11,12,142,-0.99613798,0.73016711
11,13,143,-0.25727624,0.50842443
11,13,143,-0.25727624,0.50842443
11,13,143,-0.25727624,0.50842443
12,1,144,1.34524918,0.75740696
12,1,144,1.34524918,0.75740696
12,1,144,1.34524918,0.75740696
12,1,144,1.34524918,0.75740696
12,2,145,1.68205965,0.57629389
12,2,145,1.68205965,0.57629389
12,2,145,1.68205965,0.57629389
12,2,145,1.68205965,0.57629389
12,3,146,2.32041144,0.81886121
12,3,146,2.32041144,0.81886121
12,3,146,2.32041144,0.81886121
12,3,146,2.32041144,0.81886121
12,4,147,0.48763686,1.11561618
