epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
8,1,92,0.98387432,1.79218717
8,1,92,0.98387432,1.79218717
8,3,94,-0.98629981,1.27540714
8,2,93,0.62123740,1.76867712
8,2,93,0.62123740,1.76867712
8,2,93,0.62123740,1.76867712
8,4,95,1.58661115,1.12863964
8,3,94,-0.98629981,1.27540714
8,3,94,-0.98629981,1.27540714
8,3,94,-0.98629981,1.27540714
8,5,96,2.35492539,0.91206969
8,4,95,1.58661115,1.12863964
8,4,95,1.58661115,1.12863964
8,4,95,1.58661115,1.12863964
8,6,97,0.12615073,0.74052497
8,5,96,2.35492539,0.91206969
8,5,96,2.35492539,0.91206969
8,5,96,2.35492539,0.91206969
8,7,98,1.60380006,0.93703750
8,6,97,0.12615073,0.74052497
8,6,97,0.12615073,0.74052497
8,6,97,0.12615073,0.74052497
8,8,99,1.71274960,1.47684739
8,7,98,1.60380006,0.93703750
8,7,98,1.60380006,0.93703750
8,7,98,1.60380006,0.93703750
8,9,100,2.59992552,1.67951026
8,8,99,1.71274960,1.47684739
8,8,99,1.71274960,1.47684739
8,8,99,1.71274960,1.47684739
8,10,101,1.61613786,1.53175275
8,9,100,2.59992552,1.67951026
8,9,100,2.59992552,1.67951026
8,9,100,2.59992552,1.67951026
8,11,102,1.47883725,1.80229006
8,10,101,1.61613786,1.53175275
8,10,101,1.61613786,1.53175275
8,10,101,1.61613786,1.53175275
8,12,103,2.21026182,1.92358241
8,11,102,1.47883725,1.80229006
8,11,102,1.47883725,1.80229006
8,11,102,1.47883725,1.80229006
8,13,104,1.47512484,1.87605746
8,12,103,2.21026182,1.92358241
8,12,103,2.21026182,1.92358241
8,12,103,2.21026182,1.92358241
9,1,105,1.36246276,1.62856491
8,13,104,1.47512484,1.87605746
8,13,104,1.47512484,1.87605746
8,13,104,1.47512484,1.87605746
9,2,106,1.73003745,1.65134482
9,1,105,1.36246276,1.62856491
9,1,105,1.36246276,1.62856491
9,1,105,1.36246276,1.62856491
9,3,107,0.74618781,1.50481493
9,2,106,1.73003745,1.65134482
9,2,106,1.73003745,1.65134482
9,2,106,1.73003745,1.65134482
9,4,108,1.22642434,1.30804744
9,3,107,0.74618781,1.50481493
9,3,107,0.74618781,1.50481493
9,3,107,0.74618781,1.50481493
9,5,109,0.61506236,1.13603494
9,4,108,1.22642434,1.30804744
9,4,108,1.22642434,1.30804744
9,4,108,1.22642434,1.30804744
9,6,110,2.34017444,1.33157728
9,5,109,0.61506236,1.13603494
9,5,109,0.61506236,1.13603494
9,5,109,0.61506236,1.13603494
9,7,111,1.10017478,1.20560474
9,6,110,2.34017444,1.33157728
9,6,110,2.34017444,1.33157728
9,6,110,2.34017444,1.33157728
9,8,112,1.71892464,1.40015211
9,7,111,1.10017478,1.20560474
9,7,111,1.10017478,1.20560474
9,7,111,1.10017478,1.20560474
9,9,113,0.36875021,1.22861729
9,8,112,1.71892464,1.40015211
9,8,112,1.71892464,1.40015211
9,8,112,1.71892464,1.40015211
9,10,114,1.25221384,1.35604758
9,9,113,0.36875021,1.22861729
9,9,113,0.36875021,1.22861729
9,9,113,0.36875021,1.22861729
9,11,115,0.86005008,1.06002271
9,10,114,1.25221384,1.35604758
9,10,114,1.25221384,1.35604758
9,10,114,1.25221384,1.35604758
9,12,116,3.21005034,1.48199782
9,11,115,0.86005008,1.06002271
9,11,115,0.86005008,1.06002271
9,11,115,0.86005008,1.06002271
9,13,117,4.93029881,2.12427266
9,12,116,3.21005034,1.48199782
